sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
Pense em qualidade ao comprar um notebook! Pense em Dell! ;) Compre com 5% de desconto à vista http://bit.ly/1K9xC32,0.0663636363636363,1.46,-0.0769090909090909,-1.6919999999999995,0.112090909090909,2.466,0.1135454545454545,2.498,0.0,0.0,0.0
Comece a semana com a qualidade de um Notebook Dell Inspiron e desconto de 5% à vista: http://bit.ly/1MmyNlw  =D,0.0898636363636363,1.9770000000000003,-0.1154090909090909,-2.539,0.1475454545454545,3.246,0.1442727272727273,3.1740000000000004,-0.0052727272727272,-0.116,0.0
"@pontofrio quero mandar de volta e cancelar a compra, não gostei desse notebook prefiro muito mais um Dell depois dessa HP nunca mais.",-0.0269999999999999,-0.6749999999999999,-0.0232,-0.58,-0.03704,-0.926,-0.0139599999999999,-0.349,0.01172,0.293,1.0
Análise: notebook Dell XPS 13 [vídeo] http://www.tecmundo.com.br/dell-xps-13/83034-analise-notebook-dell-xps-13-video.htm …,0.0659090909090909,0.725,0.0805454545454545,0.886,0.0,0.0,0.0488181818181818,0.537,0.0,0.0,0.0
"*Notebook Dell Latitude E6410 Core i5 2.6, 8gb ram, hd 250gb.. R$1100 parcelo..",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@tmnobre Por nada! Eu tenho um notebook Dell e já passei muita dor de cabeça com ele.,-0.0584736842105263,-1.1109999999999998,-0.0434736842105263,-0.826,-0.0875263157894737,-1.6630000000000005,-0.057157894736842,-1.086,0.0187368421052631,0.356,1.0
Gostei de um vídeo @YouTube de @eloisasemh http://youtu.be/2gZjHq0pQQY?a  UNBOXING NOTEBOOK DELL A40,0.025,0.325,-0.1496923076923076,-1.946,0.053076923076923,0.69,0.076,0.988,0.0,0.0,0.0
"@Irma_Zuleide notebook gosto da marca dell. Sites: o próprio site da dell, americanas, magazine luiza",0.0566842105263157,1.077,-0.0097368421052631,-0.185,0.0428421052631578,0.814,0.0347894736842105,0.661,-0.005,-0.095,1.0
Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLTA PRA MIM NOTEBOOK DA DELL SEU LINDO SINTO FALTA DE APERTAR SUAS TECLAS,-0.0069285714285714,-0.0969999999999999,-0.0608571428571428,-0.852,0.0277142857142857,0.3879999999999999,0.0110714285714285,0.155,0.0657142857142857,0.92,1.0
"VCM II ESCANER DE DIAGNOSTICO ORIGINAL FORD, MERCURY, LINCOLN U$ 550. *OPCIONAL NOTEBOOK DELL U$ 180. Plazo de... http://fb.me/6OUN7fMqB",0.05136,1.284,-0.10124,-2.531,0.0979999999999999,2.45,0.08812,2.2030000000000003,-0.00388,-0.097,0.0
Comprar memória pro notebook? Impossível! O jeito é reclamar da Dell no @ReclameAQUI: http://www.reclameaqui.com.br/14509101/dell-computadores-do-brasil/impossivel-adicionar-memoria-ao-notebook/ … @DellnoBrasil @Dell @Dellajuda,-0.0714285714285714,-1.5,0.0454761904761904,0.955,0.0076666666666666,0.161,-0.0315238095238095,-0.662,0.0028571428571428,0.0599999999999999,1.0
"ninguém ai quer comprar um notebook da dell, i5 não?",-0.0702499999999999,-0.843,-0.015,-0.18,-0.09125,-1.095,-0.0523333333333333,-0.6279999999999999,-0.0105,-0.126,0.0
Gostei de um vídeo @YouTube http://youtu.be/wvAH8s5UQHs?aNVIDIA … Offboard-Como ativar placa de video dedicada notebook Dell,0.0216666666666666,0.325,-0.1297333333333333,-1.946,0.046,0.69,0.0658666666666666,0.988,0.0,0.0,0.0
Tinha um notebook Dell com falantes JBL e era um show. Troquei por um HP com Beats... FUÉN,-0.1063499999999999,-2.127,-0.0015,-0.03,-0.1451,-2.902,-0.08325,-1.665,0.0,0.0,1.0
Alguém tem um carregador de notebook da dell disponível ai pra doação? o meu já era...,0.0878888888888888,1.582,-0.0842222222222222,-1.516,0.0182222222222222,0.3279999999999999,0.0647222222222222,1.165,-0.014,-0.252,0.0
Dell formatou meu notebook de graça via suporte remoto,0.1688888888888889,1.52,-0.1833333333333333,-1.65,0.1804444444444444,1.624,0.1775555555555555,1.598,0.0,0.0,0.0
Que merda de notebook esse Dell de bosta,0.148625,1.189,-0.233125,-1.865,0.1585,1.268,0.169625,1.3570000000000002,-0.051875,-0.415,1.0
Fonte carregadora notebook Dell - Alguém tem pra vender?,0.1847,1.847,0.0467,0.4669999999999999,0.0653,0.6529999999999999,0.1372,1.372,-0.015,-0.15,0.0
"Vou te trocar, notebook. Foi muito bom esses 5 anos q passamos juntos, love u mas n da p ser assim #dell #2011 Link permanente da imagem incorporada",-0.0271818181818181,-0.8970000000000001,-0.0189090909090909,-0.6240000000000001,-0.0352727272727272,-1.164,-0.032,-1.056,0.0582727272727272,1.923,1.0
"Estou extremamente insatisfeita com meu notebook Dell novo, pois a placa wireless Intel 7260 conectividade ruim @dellnoBrasil @intelbrasil",0.0111578947368421,0.212,0.009,0.171,0.0024736842105263,0.047,0.0056842105263157,0.108,-0.0056315789473684,-0.107,1.0
Gostei de um vídeo @YouTube http://youtu.be/88yjAQgkn4k?a[REVIEW …] Notebook Dell Inspiron 14 Série 5000 (5447),0.025,0.425,-0.1051764705882352,-1.7879999999999998,0.0434117647058823,0.738,0.0578823529411764,0.984,0.0,0.0,0.0
"A Dell viu meu nome e me vendeu o notebook com defeito, né possível! Um i5, 6GB de memória, q não rende o q uns i3 2GB rendem por ai ><",-0.006078947368421,-0.2309999999999999,-0.0017105263157894,-0.065,0.0088421052631578,0.3359999999999999,0.0168684210526315,0.641,-0.0052368421052631,-0.199,1.0
shauhsauhs comprei meu notebook deus e pai dell grilado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@hey_mika Acredite a Dell é uma das poucas marcas  de notebook que ainda prestam. Tinha um notebook da HP que obsensor Wi Fi derretia...,-0.0347777777777777,-0.939,-0.036037037037037,-0.973,-0.0055555555555555,-0.15,-0.0115185185185185,-0.3109999999999999,-0.0302962962962962,-0.818,1.0
"@hey_mika e comprar um adaptador usb, a Dell falou pra mandar o notebook pra garantia, mas ela não garantia o conserto e etc ¯\_(ツ)_/¯",-0.0155,-0.403,-0.0012692307692307,-0.033,-0.037076923076923,-0.964,-0.0147307692307692,-0.383,-0.0012692307692307,-0.033,0.0
"Meu notebook atual veio com antivírus McAfee. MEU DEUS COMO É RUIM! Por que a Dell trocou a Norton por eles, hein?",0.0021538461538461,0.056,-0.0033461538461538,-0.087,0.001576923076923,0.041,0.0023461538461538,0.061,0.0,0.0,1.0
Notebook Ultrafino Dell Vostro V14T-5470-A20 com Intel Core i5 4GB (2GB de Memória Dedicada)... http://fb.me/7xxI5q6DT,0.02585,0.517,-0.00675,-0.135,0.08565,1.713,0.06735,1.347,0.0,0.0,0.0
Gostei de um vídeo @YouTube http://youtu.be/wvAH8s5UQHs?aNVIDIA … Offboard-Como ativar placa de video dedicada notebook Dell,0.0216666666666666,0.325,-0.1297333333333333,-1.946,0.046,0.69,0.0658666666666666,0.988,0.0,0.0,0.0
"Dell Latitude E6510 Notebook Computer, Intel ... http://twib.in/l/9jjyGrBLrGE  #laptop #corei7 , https://twibble.io",0.048875,0.782,0.0514375,0.823,0.0,0.0,0.0334375,0.535,0.0,0.0,0.0
"@DellnoBrasil Olá,comprei uma bateria nova para meu notebook Dell inspiron N4050. Gostaria de saber qual o tempo da primeira carga.Obrigado!",0.0691153846153846,1.7970000000000004,-0.022576923076923,-0.587,0.0741923076923077,1.929,0.0637692307692307,1.658,-0.0046923076923076,-0.122,0.0
Adicionei um vídeo a uma playlist @YouTube http://youtu.be/qwQ37Rmumxc?aPeixe … Dicas - Unboxing Notebook Dell Vostro 5470 a60,-0.0417058823529411,-0.709,0.0,0.0,-0.058235294117647,-0.99,-0.0332941176470588,-0.566,0.0,0.0,0.0
"NOTEBOOK DELL INSPIRON 5558 I7-5500U 16GB RAM 1TB DISCO 15.6"" 4GB-NVIDIA W8.1 AZUL PRECIO OFERTA $1560 DOLARES http://highpcsolutions.com/1/post/2015/09/notebook-dell-inspiron-5558-i7-5500u-16gb-ram-1tb-disco-156-4gb-nvidia-w81-azul-precio-oferta-1560-dolares.html …",0.055,1.265,-0.0181304347826086,-0.417,-0.0199130434782608,-0.458,0.0217826086956521,0.501,-0.0232173913043478,-0.534,0.0
O novo 2 em 1 Dell Inspiron 15 Série 7000 combina a versatilidade de um tablet com a produtividade de um notebook: http://buff.ly/1Q65phH,0.0185416666666666,0.4450000000000002,-0.1079166666666666,-2.59,0.0264583333333333,0.635,0.0542916666666666,1.3030000000000004,-0.0044583333333333,-0.107,0.0
Vendo notebook Dell Vostro  Memória: 4gb DDR 3 HD: 500Gb Processador: Core i3 ** entrada HDMI ** 4 usb 3.0 **... http://fb.me/1VoIQpP7R,-0.0261612903225806,-0.811,0.0303225806451612,0.94,-0.0184516129032258,-0.572,-0.0218709677419354,-0.6779999999999999,0.0512903225806451,1.59,0.0
A Dell é uma empresa de soluções tecnológicas e criou o notebook 2 em 1 que pode ser aquele presente perfeito. O... http://fb.me/4adCzX8B3,0.0489199999999999,1.223,-0.04296,-1.074,0.07168,1.7919999999999998,0.05456,1.364,0.0,0.0,0.0
"Esse notebook da Dell tem uma tela LINDA, mas dá problema toda hora em driver de vídeo e é o que eu mais uso.",0.1136538461538461,2.955,-0.0281538461538461,-0.732,0.1231923076923076,3.203,0.1088846153846153,2.831,-0.0068846153846153,-0.179,1.0
"Quero comprar um notebook novo, esse aqui não dá mais, plmdds. Comprar da Dell foi a PIOR decisão que eu fiz, sério.",-0.0202962962962963,-0.548,-0.0029999999999999,-0.0809999999999999,-0.0337777777777777,-0.912,-0.0152592592592592,-0.412,-0.0074444444444444,-0.201,1.0
"Notebook Dell I15-5548-B20 Intel Core i7 5ª geração por R$3.099,00 -  http://www.descontonanet.com/cupom/notebook-dell-i15-5548-b20-intel-core-i7-5a-geracao-por-r3-09900-2/ …  Link permanente da imagem incorporada",-0.0637619047619047,-1.339,0.0082380952380952,0.173,-0.0744761904761904,-1.564,-0.0695238095238095,-1.46,0.0691428571428571,1.452,0.0
"@Pirulla25 eu doaria para ajudar a comprar um notebook pra vc, R$3000 da pra comprar um Dell top, com placa de video e 8gb de ram",0.0118666666666666,0.3560000000000001,-0.0732666666666666,-2.198,0.0224666666666666,0.6739999999999999,0.0359,1.0770000000000002,0.0,0.0,0.0
"@DellnoBrasil compraria fácil um celular da Dell, depois do notebook que comprei amei",-0.0098571428571428,-0.138,-0.0582142857142857,-0.815,-0.0285714285714285,-0.4,0.0066428571428571,0.093,0.0,0.0,1.0
"Dell Latitude E6410 14"" Notebook Barbone, NO RAM,  HDD or CPU ,  MS528 …http://impressive-beautiful-products.buy2day.info/buy/01/?query=321852298960 …  Link permanente da imagem incorporada",-0.0495925925925925,-1.339,0.0064074074074074,0.173,-0.0579259259259259,-1.564,-0.054074074074074,-1.46,0.0537777777777777,1.452,0.0
"Alguem me indica marcas boas de notebook? (alem de dell, asus, apple)",0.0608235294117647,1.034,-0.1144705882352941,-1.946,0.0988235294117647,1.68,0.0914117647058823,1.554,0.0,0.0,0.0
Vendo Notebook dell vostro semi.novo.,-0.1478333333333333,-0.887,0.0,0.0,-0.1231666666666666,-0.739,-0.1354999999999999,-0.813,0.1356666666666666,0.814,0.0
Planejando dar as famosas Pedaladas Fiscais para adquirir um notebook dell fodasso,-0.0590833333333333,-0.709,0.0,0.0,-0.0825,-0.99,-0.0471666666666666,-0.566,0.0,0.0,0.0
"Notebook Dell Inspiron +Mesa para Computador R$ 2.578,00 em até 10x ou R$ 2.320,20 à vista https://www.magazinevoce.com.br/magazinemrsiva/p/computadores-e-tablets/1503365/notebook-dell-inspiron-15-i15-3543-b30-intel-core-i5-4gb-1tb-mesa-para-computadorescrivaninha/122600/ …  Ver foto",0.0936363636363636,2.06,-0.0905,-1.991,0.1055454545454545,2.322,0.0986363636363636,2.17,-0.0053181818181818,-0.117,0.0
Notebook dell processador i5 - 8gb de memoria - hd 320 gb - 400 reais,0.0370625,0.593,-0.0544375,-0.871,0.0525,0.84,0.0519375,0.8310000000000001,0.001,0.016,0.0
"Oferta no @no @submarino: Intel Core i3 • 4GB 1TB”. R$1.614,05 no boleto http://www.submarino.com.br/produto/123055562/notebook-dell-inspiron-i14-3442-b10-intel-core-i3-4gb-1tb-tela-led-14-windows-8.1-preto?opn=AFLNOVOSUB&epar=b2wafiliados&loja=03&chave=AFL-150831-61562&franq=AFL-03-135757 …",0.0175714285714285,0.369,0.0155238095238095,0.326,0.0,0.0,0.0065238095238095,0.137,-0.0135238095238095,-0.284,0.0
"Notebook Dell Inspiron 14 I14-3442-B10 Intel Core R$ 1.699,00 em 10x ou R$ 1.614,05 à vista https://www.magazinevoce.com.br/magazinemrsiva/p/notebook-dell-inspiron-14-i14-3442-b10-intel-core-i3-4gb-1tb-windows-81-led-14-hdmi/116679/ …  Link permanente da imagem incorporada",-0.0249999999999999,-0.6,-0.0169583333333333,-0.407,-0.0352083333333333,-0.845,-0.0325416666666666,-0.7809999999999999,0.0605,1.452,0.0
"Notebook Dell Inspiron 14 I14 3443 B30 Intel Core R$ 2.099,00 em até 10x de R$ 209,90 https://www.magazinevoce.com.br/magazinemrsiva/p/computadores-e-tablets/1503365/notebook-dell-inspiron-14-i14-3443-b30-intel-core-i5-4gb-1tb-windows-81-led-14-hdmi/119430/ …  Ver foto",0.057590909090909,1.267,-0.0795,-1.749,0.0766363636363636,1.6860000000000002,0.0733636363636363,1.614,-0.0053181818181818,-0.117,0.0
"É fácil, atrás de um notebook da Dell ou Iphone, julgar alguém que rala o dia todo para sustentar uma família e mostrar o futebol a filha.",0.0833333333333333,2.5000000000000004,-0.0820333333333333,-2.4609999999999994,0.0896999999999999,2.691,0.0918666666666666,2.756,-0.0061666666666666,-0.185,1.0
alo @dell o notebook da @nicollechidiac ta com problema o modelo é esse aqui  Link permanente da imagem incorporada,-0.03855,-0.771,-0.01775,-0.355,-0.0389,-0.7779999999999999,-0.0410499999999999,-0.821,0.06625,1.3250000000000002,1.0
"O Inspiron 14 5000 Series é fino e conta com a 4ª geração de processadores Intel® Core™ para que seus jogos, seus... http://fb.me/6JgOH0s98",0.0191481481481481,0.517,-0.0004444444444444,-0.012,0.0584444444444444,1.5779999999999998,0.0497407407407407,1.343,0.0,0.0,0.0
Nova Atualização! Dell relança o notebook poderoso Alienware 18 http://bit.ly/1KzbEdD  #RT aqui galera!,0.0,0.0,0.0418823529411764,0.712,0.0411764705882352,0.7,0.0277058823529411,0.471,0.0,0.0,0.0
Notebook de 3mil dar problema para conectar Wi-Fi aff maria Dell,0.1137272727272727,1.251,0.0005454545454545,0.006,0.1255454545454545,1.3809999999999998,0.1350909090909091,1.4860000000000002,-0.0115454545454545,-0.127,1.0
Acho que nessa semana o técnico da Dell vem buscar o notebook e trazer o novo -amém-,0.0278823529411764,0.474,0.022235294117647,0.378,0.0010588235294117,0.018,0.0090588235294117,0.154,-0.0240588235294117,-0.409,1.0
"Dell Latitude E6500 15.4"" Notebook …http://special-online-deals-impressive-offers.newoffers.info/buy/01/?query=141761072897 …  Link permanente da imagem incorporada",-0.0892666666666666,-1.339,0.0115333333333333,0.173,-0.1042666666666666,-1.564,-0.0973333333333333,-1.46,0.0968,1.452,0.0
Olhar Digital: Dell traz de volta notebook de alta performance Alienware 18 http://olhardigital.uol.com.br/pro/noticia/dell-traz-de-volta-notebook-de-alta-performance-alienware-18/50843 … via @Olhar Digital,0.0698333333333333,1.257,-0.0502777777777777,-0.905,0.147111111111111,2.648,0.1267222222222222,2.281,-0.0027222222222222,-0.049,0.0
Análise: notebook Dell XPS 13 [vídeo],0.0805555555555555,0.725,0.0984444444444444,0.886,0.0,0.0,0.0596666666666666,0.537,0.0,0.0,0.0
Semana Dell na Submarino: Veja ofertas de Notebook imperdíveis http://quenotebookcomprar.com.br/semana-dell-na-submarino-veja-ofertas-de-notebook-imperdiveis/ …,0.0370833333333333,0.445,-0.0810833333333333,-0.973,0.0699999999999999,0.84,0.0595,0.714,-0.0096666666666666,-0.116,0.0
Bateria do meu notebook #Dell Inspiron N4050 já era. Depois de 4 longos anos.,0.0334117647058823,0.5680000000000001,-0.057235294117647,-0.973,0.0520588235294117,0.885,0.0475882352941176,0.809,0.0,0.0,0.0
"SOS DEALS >> http://ift.tt/1VjvmNP  #77714 Dell Latitude E6420 Notebook laptop computer - HD 14"" - Intel Core i5 …  Ver foto",0.0374230769230769,0.973,0.036576923076923,0.951,-0.0016538461538461,-0.043,0.0226153846153846,0.5880000000000001,-0.0045,-0.117,0.0
Meu notebook ficou zoado desde que a dell instalou o negócio de reconhecer rosto. Que ódio!,0.0567777777777777,1.022,-0.0847777777777777,-1.526,0.1360555555555555,2.4490000000000003,0.0788333333333333,1.419,-0.0412777777777777,-0.743,1.0
@olhardigital Boa edição ^^ Mas a minha escolha para o notebook seria a da Dell. ^^,-0.0561764705882352,-0.955,0.0,0.0,-0.0366470588235294,-0.623,-0.0438235294117647,-0.745,0.0386470588235294,0.657,1.0
Vendo   notebook Dell core i7 2.9Ghz em otimo estado de funcionamento e conservação R$ 1.400 Troco em TV 24 Pol... http://fb.me/7rG3oLp1F,0.0252608695652173,0.581,-0.0372173913043478,-0.856,0.004391304347826,0.1009999999999999,0.0128260869565217,0.295,0.0320434782608695,0.737,0.0
alia�a dell notebook servisi http://www.frozen.com.tr/aliaga-dell-notebook-servisi …,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intel Core I3: Ofertas incríveis de Notebook Dell Intel Core I3.  de 177 produtos com ótimos… http://dlvr.it/C0JZ85  #MercadoLivre,0.0430833333333333,1.034,-0.0810833333333333,-1.946,0.0699999999999999,1.68,0.06475,1.554,0.0,0.0,0.0
"@SpotifyAjuda Olá! Uso a versão 1.0.13.108 gcd94e7db, dipositivo notebook dell windonws 8. Obrigada pela ajuda!",0.0479473684210526,0.911,0.0,0.0,0.0387368421052631,0.736,0.0288947368421052,0.549,0.0,0.0,0.0
um dia quem sabe!!! http://fb.me/7sV9NTiV3,0.119375,0.955,-0.07675,-0.614,0.09,0.72,0.0955,0.764,0.0,0.0,0.0
Aguardando até agora a Assistência 24h da @Dell #DellBrazil. Você tem seus prazos para cumprir e seu notebook parado até quando?,0.1525,3.66,-0.0832083333333333,-1.997,0.1360833333333333,3.266,0.1513333333333333,3.632,0.0,0.0,1.0
Olha que coisa mais linda  mais cheia de graça :3  Thiago Boanerges Josemar Lopes http://fb.me/6XxK7cPgX,0.0894705882352941,1.521,-0.0059999999999999,-0.1019999999999999,0.1021176470588235,1.736,0.1000588235294117,1.701,0.0,0.0,0.0
"Notebook Dell I15-5548-B20 Intel Core i7 5ª geração por R$3.099,00 -  http://www.descontonanet.com/cupom/notebook-dell-i15-5548-b20-intel-core-i7-5a-geracao-por-r3-09900/ …  Link permanente da imagem incorporada",-0.0637619047619047,-1.339,0.0082380952380952,0.173,-0.0744761904761904,-1.564,-0.0695238095238095,-1.46,0.0691428571428571,1.452,0.0
Olhar Digital: Dell traz de volta notebook de alta performance Alienware 18 http://olhardigital.uol.com.br/pro/noticia/dell-traz-de-volta-notebook-de-alta-performance-alienware-18/50843 … via @Olhar Digital,0.0698333333333333,1.257,-0.0502777777777777,-0.905,0.147111111111111,2.648,0.1267222222222222,2.281,-0.0027222222222222,-0.049,0.0
"Dell Latitude E6320 13″ Notebook PC – Intel C... http://twib.in/l/9jKrp765kXE  #laptop #corei7 , https://twibble.io   Link permanente da imagem incorporada",-0.0232083333333333,-0.557,0.0415,0.996,-0.0651666666666666,-1.564,-0.0385416666666666,-0.925,0.0605,1.452,0.0
"Só pra terminar queria pedir pra dell me mandar outro notebook, esse meu ta velho",0.165125,2.642,-0.0043749999999999,-0.0699999999999998,0.069,1.104,0.1331875,2.131,-0.012125,-0.194,0.0
Muito bom....,-0.256,-0.768,0.0,0.0,-0.1969999999999999,-0.591,-0.2123333333333333,-0.637,0.1843333333333333,0.553,0.0
"...o modelo possui ainda 32 GB de memória RAM..."" oO!!! , Dell traz de volta notebook Alienware 18 http://olhardigital.uol.com.br/pro/noticia/dell-traz-de-volta-notebook-de-alta-performance-alienware-18/50843 … @olhardigital",0.0316666666666666,0.855,-0.0635925925925925,-1.717,0.131074074074074,3.539,0.086037037037037,2.323,-0.0302962962962962,-0.818,0.0
Dell Inspiron 1545 Windows 7 Pentium Dual-Core 2.10GHz 3GB Notebook …http://niche-products-awe-inspiring-deal.newoffers.info/buy/01/?query=141758243045 …  Link permanente da imagem incorporada,-0.06695,-1.339,0.00865,0.173,-0.0782,-1.564,-0.073,-1.46,0.0726,1.452,0.0
Retweeted Olhar Digital (@olhardigital):,0.0,0.0,0.1501666666666666,0.901,0.1578333333333333,0.947,0.1026666666666666,0.616,0.0,0.0,0.0
Isso sim é um notebook. Mas poderia ser mais fino e leve. http://fb.me/44YKLpZz3,-0.0004,-0.006,-0.0067333333333333,-0.101,-0.0047333333333333,-0.0709999999999999,0.0006,0.009,0.0,0.0,1.0
Eu preciso Gustavo Oliveira http://fb.me/4eb61Gbya,0.0194,0.097,0.0224,0.112,0.0,0.0,0.014,0.07,0.0,0.0,0.0
"Sonhei com meu pai noite passada. Ele me perguntava as melhores marcas de notebook, após ver o meu. Então respondi: Apple, Dell e Sony. Lol",0.0545483870967742,1.691,-0.0539032258064516,-1.6709999999999998,0.0513548387096774,1.592,0.0535483870967741,1.66,-0.0033870967741935,-0.105,0.0
"Dell traz de volta notebook de alta performance Alienware 18: De acordo com a Dell, o novo Alienware 18 Ã© o n... http://bit.ly/1K92MwQ",0.0714074074074074,1.928,-0.0965925925925925,-2.608,0.095074074074074,2.567,0.0934814814814814,2.524,-0.0057777777777777,-0.156,0.0
Olhar Digital: Dell traz de volta notebook de alta performance Alienware 18 http://fb.me/3N4prMQAe,0.0856428571428571,1.199,-0.0646428571428571,-0.905,0.1876428571428571,2.627,0.1610714285714285,2.255,-0.0035,-0.049,0.0
"Notebook Dell I15-5548-B20 Intel Core i7 5ª geração 8GB 1TB por R$3.199,00 -  http://www.descontonanet.com/cupom/notebook-dell-i15-5548-b20-intel-core-i7-5a-geracao-8gb-1tb-por-r3-19900/ …  Link permanente da imagem incorporada",-0.0535599999999999,-1.339,0.0069199999999999,0.173,-0.06256,-1.564,-0.0584,-1.46,0.05808,1.452,0.0
"Veja isso: Dell traz de volta notebook de alta performance Alienware 18: De acordo com a Dell, o novo Alienwar... http://bit.ly/1IkwM1c",0.07712,1.928,-0.10432,-2.608,0.10268,2.567,0.10096,2.524,-0.00624,-0.156,0.0
Ahh...meu notebook Dell tem apenas 1 mês de comprado!,0.10875,1.3050000000000002,-0.13525,-1.623,0.1284999999999999,1.5419999999999998,0.1209166666666666,1.451,-0.0096666666666666,-0.116,0.0
A pessoa compra um notebook e é obrigado a comprar um mouse...pq o touchpad não vale bosta! CCE >>>>>>> DELL,-0.0738275862068965,-2.141,0.0036551724137931,0.106,-0.0649655172413793,-1.884,-0.0539999999999999,-1.5659999999999998,0.0316206896551724,0.917,1.0
Perguntar não ofende: por quê a Dell vende um notebook com sistema operacional Ubuntu MAIS CARO que o mesmo notebook com Windows 8.1 ? ?,0.0945384615384615,2.458,0.0257307692307692,0.669,0.0279615384615384,0.727,0.064576923076923,1.679,-0.0028076923076923,-0.073,1.0
alia�a dell notebook servisi http://www.frozen.com.tr/aliaga-dell-notebook-servisi …,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nas opções do laptop mag indicaram o Dell XPS 13. Aquele notebook é horroroso em questões de design,0.0683684210526315,1.299,-0.0078947368421052,-0.15,0.0442105263157894,0.84,0.0690526315789473,1.312,0.0,0.0,1.0
qual é a marca de notebook que não é mais virgem? aquela que já Dell,0.1106875,1.771,-0.1048125,-1.677,0.1093125,1.749,0.1063125,1.701,-0.0059375,-0.095,0.0
Extra – Promoção Incrível 24% OFF no Notebook Dell Inspiron i14-3442-B10 Intel Core i3 4GB… http://www.cupomdesconto.blog.br/coupon/extra-promocao-incrivel-24-off-no-notebook-dell-inspiron-i14-3442-b10-intel-core-i3-4gb-1tb-tela-led-14-windows-8-1-preto/ …  Link permanente da imagem incorporada,-0.0151923076923076,-0.3950000000000001,-0.0046153846153846,-0.12,-0.0282692307692307,-0.7349999999999999,-0.0251153846153846,-0.653,0.053576923076923,1.393,0.0
